model,noise_type,snr_db,case_id,category,repeat,status,audio_duration_s,cer,hyp_text,ref_text,inference_time_ms,rtf,ttfp_ms,ttff_ms,e2e_ms,error_msg
qwen3-asr,clean,,h0006,policy,1,ok,34.348,61.4,你好，我想了解一個我的八大護佑內容。我會滴滴動手買嘅時陣有加富貴嘅護佑。不過我無想清楚每一個護佑分別播種什麼，敢會當請你替我細講一個。特別有一個意外傷害護佑，我想要知影哪條有打敗出車禍受傷。安尼算無算是播種範圍內底。古籍也是年代受傷，敢有特別嘅護佑標準。,你好我想了解一下我的保單附約內容我記得當初買的時候有加附幾個附約但是我不太清楚每個附約分別保障什麼可以請幫我說明一下嗎特別是有一個意外傷害附約我想知道如果騎機車出車禍受傷這樣算不算在保障範圍內骨折或是韌帶受傷有沒有特別的給付標準,10264.1,0.299,,,,
qwen3-asr,codec,15.0,h0006,policy,1,ok,34.348,59.65,你好，我想了解一個我的八大護佑內容。我會直直動手背的時陣有加富貴的護佑。毋過我無想清楚每一個護佑分別保中什麼，敢袂當請你替我細講一個。特別有一個意外傷害護佑，我想欲知影若車有倒擺出車和受傷。安尼算無算是保中範圍來背。古籍也是恁帶受傷敢有特別的保護標準。,你好我想了解一下我的保單附約內容我記得當初買的時候有加附幾個附約但是我不太清楚每個附約分別保障什麼可以請幫我說明一下嗎特別是有一個意外傷害附約我想知道如果騎機車出車禍受傷這樣算不算在保障範圍內骨折或是韌帶受傷有沒有特別的給付標準,8310.3,0.242,,,,
qwen3-asr,echo,15.0,h0006,policy,1,ok,34.348,81.58,你好，我想了解一個外國的護友隊友。我弟弟動手臂的時陣打護友的護友。唔，格，我無想前車買一個護友混幣。不中相你，幹未當請你替我碎臉一個。特別是有一個意外傷害護友。我想要知影哪條我多愛去車和手傷。安尼甚無甚事，不中還未來得。古傑大是恁帶手傷，幹無特別的和護友陣。,你好我想了解一下我的保單附約內容我記得當初買的時候有加附幾個附約但是我不太清楚每個附約分別保障什麼可以請幫我說明一下嗎特別是有一個意外傷害附約我想知道如果騎機車出車禍受傷這樣算不算在保障範圍內骨折或是韌帶受傷有沒有特別的給付標準,9853.0,0.287,,,,
qwen3-asr,babble,15.0,h0006,policy,1,ok,34.348,59.65,你好，我想了解一個我的八大護佑內容。我會記得當初買個時陣有加富貴個護佑，毋過我無啥清楚每一個護佑分別，播種啥物。敢會當請你替我細講一個。特別有一個意外傷害護佑，我想欲知影若車有盜版出車和受傷，安尼算無算是播種範圍內底。古籍也是恁帶受傷，敢有特別個護護標準。,你好我想了解一下我的保單附約內容我記得當初買的時候有加附幾個附約但是我不太清楚每個附約分別保障什麼可以請幫我說明一下嗎特別是有一個意外傷害附約我想知道如果騎機車出車禍受傷這樣算不算在保障範圍內骨折或是韌帶受傷有沒有特別的給付標準,8772.6,0.255,,,,
qwen3-asr,clean,,h0007,policy,1,ok,36.836,47.46,你好，我有一張開基金收的重新授信保單，我想問保單借款的相關事宜。請問，即賣一張保單有偌儕？保單的借貸準備金額，會當借款額度大概是偌儕？我即賣需要一筆週轉金，想要看埋用保單借款的方式，借款一個借款的利率是偌儕？借款的紅色要按怎處理？敢會影響到保單的效率，也是將來的好戶？,你好我有一張凱基人壽的終身壽險保單我想詢問保單借款的相關事宜請問目前這張保單有多少保單價值準備金可以借款的額度大概是多少我目前需要一筆週轉金想看看用保單借款的方式請問借款的利率是多少還款的方式怎麼處理會不會影響到保單的效力或是將來的給付,9105.3,0.247,,,,
qwen3-asr,codec,15.0,h0007,policy,1,ok,36.836,45.76,你好，我有一張泰迪熊收的長城壽險保單，我想問保單借款的相關事宜。請問，即賣即張保單有偌濟保單的借貸佔比頂高，會當借款的額度大概是偌濟？我即賣需要一筆週轉金，想要看下用保單借款的方式，即問一下借款的利率是偌濟，借款的紅色要按怎處理，敢會影響到保單的效力啊，是將來的好戶？,你好我有一張凱基人壽的終身壽險保單我想詢問保單借款的相關事宜請問目前這張保單有多少保單價值準備金可以借款的額度大概是多少我目前需要一筆週轉金想看看用保單借款的方式請問借款的利率是多少還款的方式怎麼處理會不會影響到保單的效力或是將來的給付,9459.4,0.257,,,,
qwen3-asr,echo,15.0,h0007,policy,1,ok,36.836,61.02,你好，我有一張快遞員想重新做信保單。我想問保單這款的相關信息。請問，即賣一張保單有偌儕？保單的表達佔比頂面，會當這款的額度大概是多少？我即賣需要一節做專精，想欲看賣用保單這款的紅色，這款的一個這款的利率是偌儕？這款的紅色慾按怎處理？敢袂影響到保單的效率啊，是將來的服務。,你好我有一張凱基人壽的終身壽險保單我想詢問保單借款的相關事宜請問目前這張保單有多少保單價值準備金可以借款的額度大概是多少我目前需要一筆週轉金想看看用保單借款的方式請問借款的利率是多少還款的方式怎麼處理會不會影響到保單的效力或是將來的給付,8710.1,0.236,,,,
qwen3-asr,babble,15.0,h0007,policy,1,ok,36.836,47.46,你好，我有一張開機器人手的重新授信保單，我想問保單借款的相關事宜。請問，即賣即張保單有偌儕保單的借貸準備金額，會當借款額度大概是偌儕？我即賣需要一筆週轉金，想要看埋用保單借款的方式，即問一個借款的利率是偌儕？現款的紅色要安怎處理？敢會影響到保單的效率啊，是將來誒客戶？,你好我有一張凱基人壽的終身壽險保單我想詢問保單借款的相關事宜請問目前這張保單有多少保單價值準備金可以借款的額度大概是多少我目前需要一筆週轉金想看看用保單借款的方式請問借款的利率是多少還款的方式怎麼處理會不會影響到保單的效力或是將來的給付,8831.8,0.24,,,,
qwen3-asr,clean,,h0008,product,1,ok,32.873,40.0,你好，我想了解您敢有適合四十歲左右購買的健康險。我即賣無任何的健康方面的保障，想要替家己規劃一個完整的醫療保障計劃。我較要緊的是大醫院的醫療甲重大疾病的部分，請問您有叨一寡商品會當推薦，保費大概是偌儕，啊，擱有個人的商品的主要保障範圍是啥？,你好我想了解你們有沒有適合四十歲左右購買的健康險我目前沒有任何健康方面的保障想幫自己規劃一個完整的醫療保障計畫我比較在意的是住院醫療跟重大疾病的部分請問你們有哪些商品可以推薦保費大概是多少以及各個商品的主要保障範圍是什麼,10109.3,0.308,,,,
qwen3-asr,codec,15.0,h0008,product,1,ok,32.873,42.73,你好，我想了解您有沒有適合四十歲左右購買的健康險。我即賣無任何的健康方面的保障，想要替自己規劃一個完整誒醫療保障計劃。我較要緊誒是大型誒醫療甲重大疾病誒部分，請問您有叨一寡產品會當推薦，保費大概是偌儕，啊，擱有個人誒產品誒主要保障範圍是啥？,你好我想了解你們有沒有適合四十歲左右購買的健康險我目前沒有任何健康方面的保障想幫自己規劃一個完整的醫療保障計畫我比較在意的是住院醫療跟重大疾病的部分請問你們有哪些商品可以推薦保費大概是多少以及各個商品的主要保障範圍是什麼,7426.1,0.226,,,,
qwen3-asr,echo,15.0,h0008,product,1,ok,32.873,47.27,你好，我想了解您更適合適合四十歲左右購買的航空險。我即嘛買任何的航空方面的保險。想要比較之，規劃一個完整的醫療保障計劃。我開要訂的是短年醫療，甲重大疾病的部分。請問您有叨一寡商品的當推薦？保費大概是偌儕？啊，各有個人的商品的主要保障範圍是啥？,你好我想了解你們有沒有適合四十歲左右購買的健康險我目前沒有任何健康方面的保障想幫自己規劃一個完整的醫療保障計畫我比較在意的是住院醫療跟重大疾病的部分請問你們有哪些商品可以推薦保費大概是多少以及各個商品的主要保障範圍是什麼,6710.1,0.204,,,,
qwen3-asr,babble,15.0,h0008,product,1,ok,32.873,43.64,你好，我想了解您敢有適合四十歲左右購買的健康險。我即嘛無任何誒健康方面的保障，想要替家己規劃一個完整誒醫療保障計劃。我較要緊誒是大醫院誒醫療甲重大疾病誒部分，請問您有叨一寡商品會當推薦，保費大概是偌儕，啊，擱有個人誒商品誒主要保障範圍是啥？,你好我想了解你們有沒有適合四十歲左右購買的健康險我目前沒有任何健康方面的保障想幫自己規劃一個完整的醫療保障計畫我比較在意的是住院醫療跟重大疾病的部分請問你們有哪些商品可以推薦保費大概是多少以及各個商品的主要保障範圍是什麼,7524.4,0.229,,,,
qwen3-asr,clean,,h0009,product,1,ok,35.649,58.68,你好，我想問你星空太電控險的內容。聽業務講，這個商品包裝真完整，不過我想欲多瞭解一寡細節，特別是手速甲大圓誒部分是安怎構成誒。另外，我想欲知影單臺機是偌貴，那是佇單臺機內發生一邊啊是意外，包裝是完全無啊，是有什麼例外誒狀況？包裝條款內底有蝦米需要特別注意誒所在無？,你好我想詢問你們心康泰健康險的內容聽業務說這個商品保障很完整但我想多了解一些細節特別是手術跟住院的部分是怎麼計算的另外我想知道等待期是多久如果在等待期內發生疾病或是意外保障是完全沒有還是有什麼例外的情況保單條款裡面有沒有什麼需要特別注意的地方,8700.0,0.244,,,,
qwen3-asr,codec,15.0,h0009,product,1,ok,35.649,62.81,你好，我想問你星空、太陽、空啥的內容。聽業務講，即個商品包裝真完整。毋過，我想欲多瞭解一寡細節，特別是手術甲造型的部分是安怎構成的。另外，我想欲知影單臺機器是偌貴。若是佇單臺機內發生一點，也是意外，包裝是完全無啊，是有什麼例外狀況？包裝條款內底有啥物主要特別注意嘅所在無？,你好我想詢問你們心康泰健康險的內容聽業務說這個商品保障很完整但我想多了解一些細節特別是手術跟住院的部分是怎麼計算的另外我想知道等待期是多久如果在等待期內發生疾病或是意外保障是完全沒有還是有什麼例外的情況保單條款裡面有沒有什麼需要特別注意的地方,8085.1,0.227,,,,
qwen3-asr,echo,15.0,h0009,product,1,ok,35.649,71.9,你好，我想問你星空太天空險的內容。聽日有講，即個上挺播種景觀見。不過，我想欲瞭解一寡細節，特別是初始甲短命的部分是安怎誕生的。另外，我想欲知影單開底是事故，那是得單開底內發生一點，也是意外。播種是完全無啊，是有生命誒，有種風。播種條款內底，什麼主要得注意誒所在無。,你好我想詢問你們心康泰健康險的內容聽業務說這個商品保障很完整但我想多了解一些細節特別是手術跟住院的部分是怎麼計算的另外我想知道等待期是多久如果在等待期內發生疾病或是意外保障是完全沒有還是有什麼例外的情況保單條款裡面有沒有什麼需要特別注意的地方,8084.5,0.227,,,,
qwen3-asr,babble,15.0,h0009,product,1,ok,35.649,61.16,你好，我想要問你星空太電控險的內容。聽業務講，即個商品包裝真完整，毋過我想欲多瞭解一寡細節，特別是初始甲帶引的部分是安怎計算的。另外，我想欲知影單臺機器是偌步，若是佇單臺機內發生一片，也是意外，包裝是完全無啊，是有甚物例外誒狀況。包裝條款內底有甚物需要特別注意誒所在無？,你好我想詢問你們心康泰健康險的內容聽業務說這個商品保障很完整但我想多了解一些細節特別是手術跟住院的部分是怎麼計算的另外我想知道等待期是多久如果在等待期內發生疾病或是意外保障是完全沒有還是有什麼例外的情況保單條款裡面有沒有什麼需要特別注意的地方,8815.3,0.247,,,,
qwen3-asr,clean,,h0010,premium,1,ok,33.16,66.67,你好，我的保單要到期啊，想問請問一個四保的流程是啥？敢有需要重新做電控、格底啊？是體檢。另外四保的保費敢會是因為年齡增加來掉去？我一定六十五年的保費啊，想問確定一個，那是即屆的時陣定也是保費，保種的內容敢會有甚物變動？啊，是講有擱較好嘅商品，會當予我參考一個。,你好我的保單快到期了想請問續保的流程是什麼需要重新做健康告知或是體檢嗎另外續保的保費會不會因為年齡增加而調漲我已經繳了十五年的保費想確認一下如果這次續保保障內容會不會有什麼變動或者有沒有更好的商品可以讓我參考評估看看,13486.0,0.407,,,,
qwen3-asr,codec,15.0,h0010,premium,1,ok,33.16,66.67,你好，我的保單要到期啊。想問請問一個社保的流程是啥？敢有需要重新做健康、個體啊，是體檢？另外，社保的保費敢會是因為年齡增加來調去？我一定六十五年的保費啊。想問確定一個，若是即屆的時陣，定也是保費。保險的內容敢會有甚物變動？啊，是講有擱較好誒產品，會當予我參考一個。,你好我的保單快到期了想請問續保的流程是什麼需要重新做健康告知或是體檢嗎另外續保的保費會不會因為年齡增加而調漲我已經繳了十五年的保費想確認一下如果這次續保保障內容會不會有什麼變動或者有沒有更好的商品可以讓我參考評估看看,12335.9,0.372,,,,
qwen3-asr,echo,15.0,h0010,premium,1,ok,33.16,85.19,你好，我的寶蛋要到家呀。想問一個問題：四寶的流點是啥？剛有需要重新做點空格幣啊，是啥點？另外四寶的寶費，今日是因為迷戀，全家來掉氣。我一點六十五年的寶費呀，想問確定一個，也是膝蓋的時陣，斷也是不好。各種的內容今日有什麼變動？啊，是公有閣較好的產品，等予我查看一下。,你好我的保單快到期了想請問續保的流程是什麼需要重新做健康告知或是體檢嗎另外續保的保費會不會因為年齡增加而調漲我已經繳了十五年的保費想確認一下如果這次續保保障內容會不會有什麼變動或者有沒有更好的商品可以讓我參考評估看看,8524.2,0.257,,,,
qwen3-asr,babble,15.0,h0010,premium,1,ok,33.16,62.04,你好，我的保單要到期啊。想問一下社保的流程是啥？敢有需要重新做健康告知啊？是體檢。另外，社保的保費敢會是因為年齡增加來掉去？我一定六十五年的保費啊。想確定一下，若是即屆的時陣，就也是保費。保種的內容敢會有蝦米變動？啊，是講有擱較好誒商品，會當予我參考一個。,你好我的保單快到期了想請問續保的流程是什麼需要重新做健康告知或是體檢嗎另外續保的保費會不會因為年齡增加而調漲我已經繳了十五年的保費想確認一下如果這次續保保障內容會不會有什麼變動或者有沒有更好的商品可以讓我參考評估看看,8226.1,0.248,,,,
qwen3-asr,clean,,h0011,claim,1,ok,35.279,48.72,你好，我想欲申請開支人壽誒傷害保險金。我頂個月騎骹踏車無細緻摔倒，造成手骨骨折，住院三天。另外出院了後，嘛期四支門診複診。請問一下，即個情形間會當申請傷害住院保險金？門診複診誒費用有佇個保障範圍內底無？骨折誒話，將有另外誒骨折保險金會當申請，也需要準備叨一寡文件。,你好我想申請凱基人壽的傷害保險金我上個月騎腳踏車不小心跌倒造成鎖骨骨折在醫院住院三天另外出院之後也持續在門診復健請問這個情況可以申請傷害住院保險金嗎門診復健的費用有沒有在保障範圍內骨折的話有沒有另外的骨折保險金可以申請需要準備哪些文件,9911.0,0.281,,,,
qwen3-asr,codec,15.0,h0011,claim,1,ok,35.279,51.28,你好，我想要申請開之前收的傷害保險金。我頂個月騎骹踏車無設置摔倒，造成手骨骨折，地點於大餘三江。另外出院了後，嘛期四地門診複診。請問一下，即個情形敢會當申請傷害住院保險金？門診複診的費用有佇個保障範圍內底無？骨折的話，敢有另外的骨折保險金會當申請？啊，需要準備叨一寡文件？,你好我想申請凱基人壽的傷害保險金我上個月騎腳踏車不小心跌倒造成鎖骨骨折在醫院住院三天另外出院之後也持續在門診復健請問這個情況可以申請傷害住院保險金嗎門診復健的費用有沒有在保障範圍內骨折的話有沒有另外的骨折保險金可以申請需要準備哪些文件,9159.3,0.26,,,,
qwen3-asr,echo,15.0,h0011,claim,1,ok,35.279,60.68,你好，我想買新建開機人壽的上海保險金。我點個位騎骹踏車，無細只管到，造成首付骨折，理賠段有三金。另外，出院了後嘛，是四支門診復健。請問一下，即個經驗金會當新建上海段保險金？門診復健的費用佇個保障範圍內底無？骨折的話，將有另外的骨折保險金會當新建。啊是要準備叨一寡文件？,你好我想申請凱基人壽的傷害保險金我上個月騎腳踏車不小心跌倒造成鎖骨骨折在醫院住院三天另外出院之後也持續在門診復健請問這個情況可以申請傷害住院保險金嗎門診復健的費用有沒有在保障範圍內骨折的話有沒有另外的骨折保險金可以申請需要準備哪些文件,8723.4,0.247,,,,
qwen3-asr,babble,15.0,h0011,claim,1,ok,35.279,52.14,你好，我想欲申請開支人壽誒傷害保險金。我頂個月騎骹踏車無設置摔倒，造成數股骨折，離病院待院三工。另外出院了後嘛，其四支門診複診。請問一下，即個情形敢會當申請傷害住院保險金？門診複診誒費用有佇個保障範圍內底無？骨折誒話，敢有另外誒骨折保險金會當申請？啊，需要準備叨一寡文件。,你好我想申請凱基人壽的傷害保險金我上個月騎腳踏車不小心跌倒造成鎖骨骨折在醫院住院三天另外出院之後也持續在門診復健請問這個情況可以申請傷害住院保險金嗎門診復健的費用有沒有在保障範圍內骨折的話有沒有另外的骨折保險金可以申請需要準備哪些文件,9204.6,0.261,,,,
qwen3-asr,clean,,h0012,claim,1,ok,34.286,56.03,你好，我點個月有申請理賠，今嘛想要確定一個審核進度。我是佇咧三月車提出申請誒，請問一個今嘛案件誒總方安怎？個需要偌固債誒完成審核？我佇提出申請誒時陣有好奇便宜開誒所有診斷書甲費用修改，唔知影是毋是個有啥物資料無齊全？若是需要報一件麻煩甲我講，我會當認真準備。,你好我上個月有申請理賠現在想確認一下審核進度我是在三月初提出申請的請問目前案件的狀況如何還需要多久才會完成審核我在提出申請的時候有附上醫院開的所有診斷書跟費用收據不知道是不是還有什麼資料不齊全如果需要補件的話麻煩告訴我我可以盡快準備,9129.8,0.266,,,,
qwen3-asr,codec,15.0,h0012,claim,1,ok,34.286,50.0,你好，我頂個月有申請理賠，今嘛想要確定一個審核進度。我是佇個三月七提出申請的，請問一個今嘛案件的狀況安怎？個需要我顧債誒完成審核。我佇提出申請誒時陣有附件，建議開誒所有診斷書甲費用收據，毋知影是毋是閣有蝦米資料無齊全。若是需要補一點麻煩，甲我講，我會當認真準備。,你好我上個月有申請理賠現在想確認一下審核進度我是在三月初提出申請的請問目前案件的狀況如何還需要多久才會完成審核我在提出申請的時候有附上醫院開的所有診斷書跟費用收據不知道是不是還有什麼資料不齊全如果需要補件的話麻煩告訴我我可以盡快準備,9585.0,0.28,,,,
qwen3-asr,echo,15.0,h0012,claim,1,ok,34.286,72.41,你好，我點歌會有新專輯，今晚想買特定一個新合進度。我是一個三位車提出新曲的，車們一個今晚按定的總控安裝，個需要我顧價完成新合。我佇提出新曲的時陣有武器變開的手有診斷書甲費用修補，毋知影新是閣有蝦米資料無儕轉，若是需要我一件麻煩甲我講，我會當新定準備。,你好我上個月有申請理賠現在想確認一下審核進度我是在三月初提出申請的請問目前案件的狀況如何還需要多久才會完成審核我在提出申請的時候有附上醫院開的所有診斷書跟費用收據不知道是不是還有什麼資料不齊全如果需要補件的話麻煩告訴我我可以盡快準備,8255.9,0.241,,,,
qwen3-asr,babble,15.0,h0012,claim,1,ok,34.286,50.86,你好，我頂個月有申請理賠，即嘛想要確定一個審核進度。我是佇咧三月初提出申請誒，請問即個案件誒總方安怎？閣需要我負責誒完成審核。我佇提出申請誒時陣有附去便宜開誒所有診斷書甲費用收據，唔知影是是閣有蝦米資料無齊全？若是需要報一件麻煩甲我講，我會當認真準備。,你好我上個月有申請理賠現在想確認一下審核進度我是在三月初提出申請的請問目前案件的狀況如何還需要多久才會完成審核我在提出申請的時候有附上醫院開的所有診斷書跟費用收據不知道是不是還有什麼資料不齊全如果需要補件的話麻煩告訴我我可以盡快準備,8562.0,0.25,,,,
qwen3-asr,clean,,h0013,beneficiary,1,ok,35.729,40.16,你好，我想要辦理受益人變更。我之前設定的受益人是我的前人太太，不過咱已經離婚啊。我想要將受益人改作是我今麥的太太。請問一下，這個手續是要按怎理？另外，我嘛想要確定一下，除了受益人以外，我的聯絡住址及電話嘛需要做回擱較新。請問這個資料變更需要親身去公司辦理，還是會當用線頂的方式來處理？,你好我想要辦理受益人變更我之前設定的受益人是我前任太太但是我們已經離婚了我想把受益人改成我現在的太太請問這個手續要怎麼辦理另外我也想確認一下除了受益人之外我的聯絡地址跟電話也需要一起更新請問這些資料變更需要親自到公司辦理還是可以用線上的方式處理,10746.4,0.301,,,,
qwen3-asr,codec,15.0,h0013,beneficiary,1,ok,35.729,44.26,你好，我想買辦理受益人變更。我之前設定的受益人是我的情人太太，不過咱已經離婚啊。我想把受益人改做是我今麥的太太。請問一個，這個手續是欲按怎呢？另外，我也想要確定一個，除了受益人以外，我的聯絡住址甲電話嘛需要做會擱較新。請問這個資料變更需要重新去公司辦理，還是會當用現定的紅色來處理？,你好我想要辦理受益人變更我之前設定的受益人是我前任太太但是我們已經離婚了我想把受益人改成我現在的太太請問這個手續要怎麼辦理另外我也想確認一下除了受益人之外我的聯絡地址跟電話也需要一起更新請問這些資料變更需要親自到公司辦理還是可以用線上的方式處理,8212.7,0.23,,,,
qwen3-asr,echo,15.0,h0013,beneficiary,1,ok,35.729,69.67,你好，我想買板栗手藝人板凳。我之前設定的手藝人是我的家人太太。唔過咱一定要結婚啊！我想買給手藝人改造，是我即賣的太太。請問一下，即個手藝是要按怎理？另外，我也想要改變一下。除了手藝人以外，我的路組織格定位嘛，需要做會擱較新。請問即個資料板凳需要重新去公司板栗，也是會用用現定的紅色來處理。,你好我想要辦理受益人變更我之前設定的受益人是我前任太太但是我們已經離婚了我想把受益人改成我現在的太太請問這個手續要怎麼辦理另外我也想確認一下除了受益人之外我的聯絡地址跟電話也需要一起更新請問這些資料變更需要親自到公司辦理還是可以用線上的方式處理,8622.6,0.241,,,,
qwen3-asr,babble,15.0,h0013,beneficiary,1,ok,35.729,47.54,你好，我想欲辦理受益人變更。我之前設定嘅受益人是我嘅前人太太，不過咱已經離婚啦。我想欲將受益人改做是我即賣嘅太太。請問一個，即個手續是欲按怎理？另外，我嘛想要確定一個，除了受益人以外，我嘅聯絡住址甲電話嘛需要做灰佫較新。請問即個資料變更需要重新去公司辦理，還是會當用線頂嘅方式來處理？,你好我想要辦理受益人變更我之前設定的受益人是我前任太太但是我們已經離婚了我想把受益人改成我現在的太太請問這個手續要怎麼辦理另外我也想確認一下除了受益人之外我的聯絡地址跟電話也需要一起更新請問這些資料變更需要親自到公司辦理還是可以用線上的方式處理,8947.8,0.25,,,,
qwen3-asr,clean,,h0014,surrender,1,ok,34.006,69.17,你好，我最近對科魯講欲解域無，我這張報單已經六八年啊。想欲瞭解一個，若是即碼解域，我會當提偌儕解域金檔來，甲總是六保費比大概了偌儕啊。我知影即碼解域可能無啥誒好，不過我即碼資金較安，嘛有科魯用報單借款誒方式。請問報單借款甲解域比起來，叨一個對我較有利？將會當提我分析一個。,你好我最近在考慮要不要解約我這張保單已經繳了八年想了解一下如果現在解約我可以拿回多少解約金跟總繳保費相比大概虧損多少我知道現在解約可能不太划算但我目前資金比較緊也有考慮用保單借款的方式請問保單借款跟解約相比哪個對我比較有利可以幫我分析一下嗎,17775.2,0.523,,,,
qwen3-asr,codec,15.0,h0014,surrender,1,ok,34.006,69.17,你好，我最近對科魯講要解域無。我這張報單已經六百年啊，想了解一個，那是即碼解域，我會當提偌儕解域金轉來，加總是六百費，你大概了偌儕啊。我知影即碼解域可能無寫誒好，不過我即碼資金較暗，嘛有科魯用報單借款誒方式，請問報單借款甲解域比起來，叨一個對我較有利，敢會當提我分析一個。,你好我最近在考慮要不要解約我這張保單已經繳了八年想了解一下如果現在解約我可以拿回多少解約金跟總繳保費相比大概虧損多少我知道現在解約可能不太划算但我目前資金比較緊也有考慮用保單借款的方式請問保單借款跟解約相比哪個對我比較有利可以幫我分析一下嗎,12509.4,0.368,,,,
qwen3-asr,echo,15.0,h0014,surrender,1,ok,34.006,74.17,你好，我最近在看《如夢寐》解藥。我這張寶單已經一百年了，想了解一個，但是今晚解藥，我會統計偌濟解藥已經藏來，加總是六百費，大概了偌濟啊。我知影今晚解藥可能無啥的盒，不過我今晚資金卡暗，也有《如夢寐》寶單這款的紅色，請問寶單這款和解藥比起來，叨一個對我較有利？敢會統計我分析一下。,你好我最近在考慮要不要解約我這張保單已經繳了八年想了解一下如果現在解約我可以拿回多少解約金跟總繳保費相比大概虧損多少我知道現在解約可能不太划算但我目前資金比較緊也有考慮用保單借款的方式請問保單借款跟解約相比哪個對我比較有利可以幫我分析一下嗎,9427.2,0.277,,,,
qwen3-asr,babble,15.0,h0014,surrender,1,ok,34.006,68.33,你好，我最近對科魯講欲解域無。我這張報單已經六八年啊，想欲瞭解一個，那是即嘛解域。我會當提偌儕解域金轉來，甲總是六保費比大概了偌儕啊。我知影即嘛解域可能無啥誒好，毋過我即嘛資金較暗，嘛有科魯用報單借款誒方式。請問報單借款甲解域比起來，叨一個對我較有利？敢會當提我分析一下。,你好我最近在考慮要不要解約我這張保單已經繳了八年想了解一下如果現在解約我可以拿回多少解約金跟總繳保費相比大概虧損多少我知道現在解約可能不太划算但我目前資金比較緊也有考慮用保單借款的方式請問保單借款跟解約相比哪個對我比較有利可以幫我分析一下嗎,9646.3,0.284,,,,
qwen3-asr,clean,,h0015,claim,1,ok,34.079,51.26,你好，袁太太，去年得確診乳腺，做手術加化療。咱有投保開機器人壽險，已經申請下頭一擺精短誒保險金。今嘛想買個申請化療加大院誒部分。請問化療保險金是較了長期數計算，還是較費用是否是小？大院誒時陣，若有地加護病房，加護病房誒保險金，加普通病房誒計算方式共款。,你好我太太去年底確診乳癌有做手術跟化療我們有投保凱基人壽的癌症保險已經申請了初次診斷的保險金現在想再申請化療跟住院的部分請問化療保險金是按照療程次數計算還是按照費用實報實銷住院期間如果有在加護病房加護病房的保險金跟普通病房的計算方式一樣嗎,12950.2,0.38,,,,
qwen3-asr,codec,15.0,h0015,claim,1,ok,34.079,54.62,你好，官太太，去年得較近乳腺，做手術加化療。咱有投保開機器人所用健保險，已經新建阿投保一擺精短誒保險金。即賣想要擱新建化療甲大院誒部分。請問化療保險金是較療程次數計算，還是較費用是否取消？大院誒時陣若有地加好病房，加好病房誒保險金甲普通病房誒計算方式共款。,你好我太太去年底確診乳癌有做手術跟化療我們有投保凱基人壽的癌症保險已經申請了初次診斷的保險金現在想再申請化療跟住院的部分請問化療保險金是按照療程次數計算還是按照費用實報實銷住院期間如果有在加護病房加護病房的保險金跟普通病房的計算方式一樣嗎,10518.3,0.309,,,,
qwen3-asr,echo,15.0,h0015,claim,1,ok,34.079,86.55,你好，關太太，不，我們得較進度吧。這技術加化療，咱有到二臺機器人做誒。二項一件新線啊，頭一排精短誒二項針，今嘛想誒，擱新線化療加短延保溫。請問化療二項針是較了，像技術計算啊是較貴用二十消，短延誒時陣也有底加好配方，加好配方誒二項針甲普通配方誒，皆算同些情況。,你好我太太去年底確診乳癌有做手術跟化療我們有投保凱基人壽的癌症保險已經申請了初次診斷的保險金現在想再申請化療跟住院的部分請問化療保險金是按照療程次數計算還是按照費用實報實銷住院期間如果有在加護病房加護病房的保險金跟普通病房的計算方式一樣嗎,10260.0,0.301,,,,
qwen3-asr,babble,15.0,h0015,claim,1,ok,34.079,51.26,你好，袁太太，去年底較近入院做手術加化療。咱有投保開機器人所誒健康保險，已經申請啊頭一擺診斷誒保險金。即嘛想要擱申請化療甲住院誒部分。請問化療保險金是治療前期數計算，啊是較費用是否取消？住院誒時陣若有佇家戶病房，家戶病房誒保險金甲普通病房誒計算方式同款。,你好我太太去年底確診乳癌有做手術跟化療我們有投保凱基人壽的癌症保險已經申請了初次診斷的保險金現在想再申請化療跟住院的部分請問化療保險金是按照療程次數計算還是按照費用實報實銷住院期間如果有在加護病房加護病房的保險金跟普通病房的計算方式一樣嗎,12507.3,0.367,,,,
qwen3-asr,clean,,h0016,premium,1,ok,34.425,65.83,你好，我想買確定一個我的保費六費記錄，因為我最近換著銀行的賬號，想要確定整個月的保費敢有成功扣款。若無扣著的話，是要按哪補了。另外，我想問看覓是毋是會當改變六費嘅方式。對即賣嘅月六改做二月六，我會記得二月六敢哪會較少。只問一個，若是改做二月六，但二月保費大概是偌儕？對，什麼時陣開始生效？,你好我想確認一下我的保費繳費紀錄因為我最近換了銀行帳號想確認上個月的保費有沒有成功扣款如果沒有扣到的話要怎麼補繳另外我想詢問能不能改變繳費方式從現在的月繳改成年繳我記得年繳好像會比較便宜請問如果改成年繳每年的保費大概是多少從什麼時候開始生效,13870.0,0.403,,,,
